pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,sy_dist,sy_disterr1,sy_disterr2,sy_jmag,sy_jmagerr1,sy_jmagerr2
K2-138 c,1,Published Confirmed,3.56004000,0.00012000,-0.00011000,0,0.044610,0.000300,-0.000380,0,2.299,0.120,-0.087,0,0.205,0.011,-0.008,0,6.31000,1.13000,-1.23000,0,0.01985,0.00356,-0.00387,0,Mass,2.80000,0.70000,-0.60000,0,0.045000,0.051000,-0.032000,0,,,,,,,,,88.100,0.700,-0.700,0,0.3690,0.1300,-0.1360,0,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,,,,,4.54,0.02,-0.04,0,2.800,3.800,-1.700,0,,,,,202.5850000,2.0280000,-1.9890000,10.7560000,0.0210000,-0.0210000
K2-138 d,1,Published Confirmed,5.40479000,0.00021000,-0.00021000,0,0.058930,0.000400,-0.000500,0,2.390,0.104,-0.084,0,0.213,0.009,-0.007,0,7.92000,1.39000,-1.35000,0,0.02492,0.00437,-0.00425,0,Mass,3.10000,0.70000,-0.60000,0,0.043000,0.041000,-0.030000,0,,,,,,,,,89.000,0.600,-0.600,0,0.2410,0.1590,-0.1520,0,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,,,,,4.54,0.02,-0.04,0,2.800,3.800,-1.700,0,,,,,202.5850000,2.0280000,-1.9890000,10.7560000,0.0210000,-0.0210000
K2-138 e,1,Published Confirmed,8.26146000,0.00021000,-0.00022000,0,0.078200,0.000530,-0.000660,0,3.390,0.156,-0.110,0,0.302,0.014,-0.010,0,12.97000,1.98000,-1.99000,0,0.04081,0.00623,-0.00626,0,Mass,1.80000,0.40000,-0.30000,0,0.077000,0.048000,-0.049000,0,,,,,,,,,88.600,0.300,-0.300,0,0.4680,0.0960,-0.1260,0,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,,,,,4.54,0.02,-0.04,0,2.800,3.800,-1.700,0,,,,,202.5850000,2.0280000,-1.9890000,10.7560000,0.0210000,-0.0210000
K2-138 f,1,Published Confirmed,12.75758000,0.00050000,-0.00048000,0,0.104470,0.000700,-0.000880,0,2.904,0.164,-0.111,0,0.259,0.015,-0.010,0,1.63000,2.12000,-1.18000,0,0.00513,0.00667,-0.00371,0,Mass,0.40000,0.50000,-0.30000,0,0.062000,0.064000,-0.043000,0,,,,,,,,,88.800,0.200,-0.200,0,0.5600,0.0790,-0.1120,0,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,,,,,4.54,0.02,-0.04,0,2.800,3.800,-1.700,0,,,,,202.5850000,2.0280000,-1.9890000,10.7560000,0.0210000,-0.0210000
K2-138 g,1,Published Confirmed,41.96797000,0.00843000,-0.00725000,0,0.231090,0.001540,-0.001960,0,3.013,0.303,-0.251,0,0.269,0.027,-0.022,0,4.32000,5.26000,-3.03000,0,0.01359,0.01655,-0.00953,0,Mass,0.90000,1.10000,-0.60000,0,0.059000,0.063000,-0.040000,0,,,,,,,,,89.400,0.400,-0.300,0,0.5580,0.2840,-0.3560,0,5356.30,41.80,-13.10,0,0.86,0.03,-0.02,0,0.94,0.02,-0.02,0,0.140,0.040,-0.040,0,,,,,4.54,0.02,-0.04,0,2.800,3.800,-1.700,0,,,,,202.5850000,2.0280000,-1.9890000,10.7560000,0.0210000,-0.0210000
K2-140 b,1,Published Confirmed,6.56918800,0.00003100,-0.00003100,0,0.068000,0.001000,-0.001000,0,13.563,1.009,-1.009,0,1.210,0.090,-0.090,0,295.58042,12.71314,-12.71314,0,0.93000,0.04000,-0.04000,0,Mass,0.66000,0.18000,-0.18000,0,0.000000,,,0,204.00,10.00,-10.00,0,962,28,-28,0,88.300,0.100,-0.100,0,0.4200,0.0400,-0.0400,0,5585.00,120.00,-120.00,0,1.06,0.07,-0.06,0,0.96,0.06,-0.04,0,0.100,0.100,-0.100,0,,,,,4.40,0.20,-0.20,0,9.800,3.400,-4.600,0,14.60,4.10,-4.10,0,347.9170000,8.2870000,-7.9170000,11.4210000,0.0260000,-0.0260000
K2-141 b,1,Published Confirmed,0.28032440,0.00000150,-0.00000150,0,0.007470,0.000100,-0.000100,0,1.510,0.050,-0.050,0,0.135,0.004,-0.004,0,4.97000,0.35000,-0.34000,0,0.01564,0.00110,-0.00107,0,Mass,7.93000,1.00000,-0.91000,0,0.000000,,,0,3260.00,370.00,-330.00,0,2103,56,-56,0,86.300,2.700,-3.600,0,,,,,4570.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,0.000,0.060,-0.060,0,,,,,,,,,6.300,6.600,-4.700,0,15.17,3.63,-2.36,0,61.8736000,0.1662000,-0.1654000,9.0860000,0.0210000,-0.0210000
K2-141 c,1,Published Confirmed,7.74850000,0.00022000,-0.00022000,0,0.068300,0.000910,-0.000910,0,7.000,4.600,-2.800,0,0.624,0.410,-0.250,0,8.00000,,,1,0.02517,,,1,Mass,0.08100,,,1,0.092000,,,1,39.10,4.30,-4.30,0,695,18,-18,0,87.200,1.600,-2.000,0,,,,,4570.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,0.000,0.060,-0.060,0,,,,,,,,,6.300,6.600,-4.700,0,15.17,3.63,-2.36,0,61.8736000,0.1662000,-0.1654000,9.0860000,0.0210000,-0.0210000
K2-146 b,1,Published Confirmed,2.64460000,0.00006000,-0.00006000,0,,,,,2.050,0.060,-0.060,0,0.183,0.005,-0.005,0,5.77000,0.18000,-0.18000,0,0.01816,0.00024,-0.00024,0,Mass,3.69000,0.21000,-0.21000,0,0.129000,0.019000,-0.019000,0,,,,,,,,,88.930,0.110,-0.110,0,,,,,3385.00,70.00,-70.00,0,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,,,,,,,,,,,,,5.000,4.000,-2.000,0,,,,,79.3002000,0.4780000,-0.4723000,12.1830000,0.0210000,-0.0210000
K2-146 c,1,Published Confirmed,4.00498000,0.00011000,-0.00011000,0,,,,,2.190,0.070,-0.070,0,0.195,0.006,-0.006,0,7.49000,0.24000,-0.24000,0,0.02358,0.00031,-0.00031,0,Mass,3.92000,0.27000,-0.27000,0,0.075000,0.016000,-0.016000,0,,,,,,,,,87.540,0.040,-0.040,0,,,,,3385.00,70.00,-70.00,0,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,,,,,,,,,,,,,5.000,4.000,-2.000,0,,,,,79.3002000,0.4780000,-0.4723000,12.1830000,0.0210000,-0.0210000
K2-167 b,1,Published Confirmed,9.97748000,0.00000000,0.00000000,0,0.091000,0.002500,-0.002500,0,2.300,0.210,-0.140,0,0.205,0.019,-0.012,0,6.50000,1.60000,-1.50000,0,0.02045,0.00503,-0.00472,0,Mass,2.87000,0.24000,-0.36000,0,0.470000,,,1,317.00,27.00,-27.00,0,1174,24,-24,0,88.600,1.000,-2.000,0,,,,,6011.00,60.00,-60.00,0,1.49,0.04,-0.03,0,1.01,0.08,-0.07,0,-0.400,0.060,-0.060,0,,,,,,,,,7.500,2.400,-2.100,0,,,,,80.8994000,0.4731000,-0.4677000,7.2020000,0.0210000,-0.0210000
K2-18 b,1,Published Confirmed,32.93962300,0.00009500,-0.00010000,0,0.142900,0.006000,-0.006500,0,2.370,0.220,-0.220,0,0.211,0.020,-0.020,0,8.92000,1.70000,-1.60000,0,0.02807,0.00535,-0.00503,0,Mass,4.11000,1.72000,-1.18000,0,0.200000,0.080000,-0.080000,0,,,,,284,15,-15,0,,,,,,,,,3457.00,39.00,-39.00,0,0.41,0.04,-0.04,0,0.36,0.05,-0.05,0,0.120,0.160,-0.160,0,,,,,,,,,,,,,39.63,0.50,-0.50,0,38.0266000,0.0795500,-0.0795500,9.7630000,0.0280000,-0.0280000
K2-182 b,1,Published Confirmed,4.73696830,0.00000230,-0.00000230,0,0.052600,0.000300,-0.000300,0,2.690,0.070,-0.050,0,0.240,0.006,-0.004,0,20.00000,5.00000,-5.00000,0,0.06293,0.01573,-0.01573,0,Mass,5.60000,1.40000,-1.40000,0,0.040000,0.190000,-0.030000,0,146.90,12.60,-11.80,0,969,20,-20,0,89.400,0.600,-0.600,0,0.2000,0.1900,-0.1300,0,5170.00,100.00,-100.00,0,0.79,0.01,-0.01,0,0.86,0.02,-0.02,0,0.120,0.060,-0.060,0,-0.408,0.015,-0.014,0,4.61,0.10,-0.10,0,2.070,2.140,-1.360,0,,,,,154.8300000,1.2560000,-1.2360000,10.4080000,0.0210000,-0.0210000
K2-19 b,1,Published Confirmed,7.92220000,0.00010000,-0.00010000,0,,,,,7.000,0.200,-0.200,0,0.624,0.018,-0.018,0,32.40000,1.70000,-1.70000,0,0.10194,0.00535,-0.00535,0,Mass,,,,,0.200000,0.030000,-0.030000,0,,,,,,,,,91.500,0.100,-0.100,0,,,,,5322.00,100.00,-100.00,0,0.82,0.03,-0.03,0,0.88,0.03,-0.03,0,0.060,0.050,-0.050,0,,,,,4.51,0.08,-0.08,0,,,,,,,,,289.8270000,5.6800000,-5.4690000,11.5960000,0.0240000,-0.0240000
K2-19 c,1,Published Confirmed,11.89930000,0.00080000,-0.00080000,0,,,,,4.100,0.200,-0.200,0,0.366,0.018,-0.018,0,10.80000,0.60000,-0.60000,0,0.03398,0.00189,-0.00189,0,Mass,,,,,0.210000,0.030000,-0.030000,0,,,,,,,,,91.100,0.100,-0.100,0,,,,,5322.00,100.00,-100.00,0,0.82,0.03,-0.03,0,0.88,0.03,-0.03,0,0.060,0.050,-0.050,0,,,,,4.51,0.08,-0.08,0,,,,,,,,,289.8270000,5.6800000,-5.4690000,11.5960000,0.0240000,-0.0240000
K2-19 d,1,Published Confirmed,2.50810000,0.00020000,-0.00020000,0,,,,,1.110,0.050,-0.050,0,0.099,0.004,-0.004,0,10.00000,,,1,0.03146,,,1,Mass,,,,,,,,,,,,,,,,,90.800,0.700,-0.700,0,,,,,5322.00,100.00,-100.00,0,0.82,0.03,-0.03,0,0.88,0.03,-0.03,0,0.060,0.050,-0.050,0,,,,,4.51,0.08,-0.08,0,,,,,,,,,289.8270000,5.6800000,-5.4690000,11.5960000,0.0240000,-0.0240000
K2-199 b,1,Published Confirmed,3.22539930,0.00000240,-0.00000240,0,0.038200,0.000400,-0.000400,0,1.730,0.050,-0.040,0,0.154,0.004,-0.004,0,6.90000,1.80000,-1.80000,0,0.02171,0.00566,-0.00566,0,Mass,7.20000,2.10000,-2.00000,0,0.020000,0.030000,-0.020000,0,116.20,12.00,-11.00,0,913,23,-23,0,88.800,0.600,-0.600,0,0.2500,0.1200,-0.1500,0,4491.00,100.00,-100.00,0,0.68,0.01,-0.01,0,0.71,0.02,-0.02,0,-0.010,0.090,-0.090,0,-0.733,0.023,-0.024,0,,,,,5.040,6.120,-3.590,0,,,,,107.5180000,0.6020000,-0.5960000,10.2770000,0.0230000,-0.0230000
K2-199 c,1,Published Confirmed,7.37448970,0.00000370,-0.00000370,0,0.066200,0.000700,-0.000700,0,2.850,0.100,-0.090,0,0.254,0.009,-0.008,0,12.40000,2.30000,-2.30000,0,0.03901,0.00724,-0.00724,0,Mass,2.90000,0.70000,-0.60000,0,0.030000,0.060000,-0.030000,0,38.60,4.00,-4.00,0,694,17,-17,0,87.700,0.600,-0.600,0,0.4900,0.0600,-0.0800,0,4491.00,100.00,-100.00,0,0.68,0.01,-0.01,0,0.71,0.02,-0.02,0,-0.010,0.090,-0.090,0,-0.733,0.023,-0.024,0,,,,,5.040,6.120,-3.590,0,,,,,107.5180000,0.6020000,-0.5960000,10.2770000,0.0230000,-0.0230000
K2-216 b,1,Published Confirmed,2.17480000,0.00005000,-0.00005000,0,0.028000,0.003000,-0.007000,0,1.750,0.170,-0.100,0,0.156,0.015,-0.009,0,8.00000,1.60000,-1.60000,0,0.02517,0.00503,-0.00503,0,Mass,8.20000,2.80000,-2.20000,0,0.000000,,,0,248.00,220.00,-48.00,0,1103,180,-56,0,86.900,2.200,-4.000,0,0.4500,0.3100,-0.3100,0,4503.00,69.00,-69.00,0,0.72,0.03,-0.03,0,0.70,0.03,-0.03,0,0.000,0.070,-0.070,0,-0.721,0.022,-0.023,0,4.57,0.09,-0.09,0,,,,,,,,,115.4610000,0.7100000,-0.7010000,10.3940000,0.0230000,-0.0230000
K2-222 b,1,Published Confirmed,15.38857000,0.00088000,-0.00088000,0,0.120600,0.002900,-0.002900,0,2.350,0.080,-0.070,0,0.210,0.007,-0.006,0,8.70000,1.70000,-1.70000,0,0.02737,0.00535,-0.00535,0,Mass,3.68000,0.86000,-0.77000,0,0.160000,,,1,96.00,11.00,-9.70,0,871,23,-23,0,89.120,0.550,-0.410,0,,,,,5942.00,119.00,-119.00,0,1.11,0.03,-0.03,0,0.99,0.07,-0.07,0,-0.315,0.060,-0.060,0,,,,,,,,,7.100,1.500,-1.700,0,,,,,101.3210000,0.6320000,-0.6250000,8.4230000,0.0230000,-0.0230000
K2-232 b,1,Published Confirmed,11.16845400,0.00002300,-0.00002300,0,0.103560,0.000810,-0.000770,0,11.209,0.247,-0.224,0,1.000,0.022,-0.020,0,126.49634,11.75971,-11.75971,0,0.39800,0.03700,-0.03700,0,Mass,,,,,0.258000,0.025000,-0.025000,0,,,,,1030,15,-15,0,89.140,0.130,-0.110,0,,,,,6154.00,60.00,-60.00,0,1.16,0.02,-0.02,0,1.19,0.03,-0.03,0,0.100,0.040,-0.040,0,0.238,0.024,-0.029,0,4.38,0.02,-0.02,0,1.430,0.820,-0.750,0,,,,,130.7200000,0.7680000,-0.7590000,8.7390000,0.0300000,-0.0300000
K2-233 b,1,Published Confirmed,2.46750000,0.00004000,-0.00004000,0,0.033080,0.000100,-0.000090,0,1.343,0.018,-0.016,0,0.120,0.002,-0.001,0,11.26000,,,1,0.03543,,,1,Mass,26.26000,,,1,0.079000,0.048000,-0.029000,0,,,,,1121,10,-9,0,89.300,0.500,-0.700,0,0.1300,0.1300,-0.0900,0,5033.00,41.00,-35.00,0,0.71,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.090,0.030,-0.030,0,,,,,4.64,0.01,-0.01,0,,,,,,,,,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000
K2-233 c,1,Published Confirmed,7.06005000,0.00024000,-0.00027000,0,0.066660,0.000200,-0.000180,0,1.281,0.022,-0.021,0,0.114,0.002,-0.002,0,12.81000,,,1,0.04030,,,1,Mass,33.91000,,,1,0.200200,,,1,,,,,790,7,-6,0,89.600,0.300,-0.400,0,0.1300,0.1400,-0.0900,0,5033.00,41.00,-35.00,0,0.71,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.090,0.030,-0.030,0,,,,,4.64,0.01,-0.01,0,,,,,,,,,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000
K2-233 d,1,Published Confirmed,24.36450000,0.00068000,-0.00068000,0,0.152240,0.000460,-0.000420,0,2.358,0.043,-0.036,0,0.210,0.004,-0.003,0,21.14000,,,1,0.06651,,,1,Mass,8.85000,,,1,0.199900,,,1,,,,,523,5,-4,0,89.600,0.200,-0.100,0,0.3200,0.1100,-0.2000,0,5033.00,41.00,-35.00,0,0.71,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.090,0.030,-0.030,0,,,,,4.64,0.01,-0.01,0,,,,,,,,,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000
K2-237 b,1,Published Confirmed,2.18053539,0.00000086,-0.00000085,0,0.035580,0.000480,-0.000650,0,16.197,0.549,-0.504,0,1.445,0.049,-0.045,0,433.20012,34.96112,-29.24021,0,1.36300,0.11000,-0.09200,0,Mass,0.56200,0.06600,-0.06100,0,0.042000,0.034000,-0.028000,0,1860.00,210.00,-180.00,0,1828,48,-46,0,88.030,1.100,-0.820,0,0.2010,0.0850,-0.1200,0,6360.00,190.00,-200.00,0,1.26,0.03,-0.03,0,1.26,0.05,-0.07,0,0.137,0.050,-0.049,0,0.371,0.052,-0.053,0,4.34,0.02,-0.03,0,1.020,1.600,-0.740,0,,,,,314.9950000,7.2210000,-6.9100000,10.5080000,0.0230000,-0.0230000
K2-238 b,1,Published Confirmed,3.20466000,0.00003000,-0.00003000,0,0.046000,0.007000,-0.006000,0,14.572,1.681,-1.569,0,1.300,0.150,-0.140,0,273.33380,41.31790,-38.13960,0,0.86000,0.13000,-0.12000,0,Mass,0.56000,0.25000,-0.16000,0,0.000000,,,0,,,,,1587,75,-76,0,84.500,1.800,-1.500,0,,,,,5630.00,78.00,-78.00,0,1.59,0.16,-0.16,0,1.19,0.08,-0.08,0,0.340,0.040,-0.040,0,,,,,4.11,0.07,-0.07,0,5.630,1.050,-1.970,0,,,,,537.9630000,,,12.4640000,0.0320000,-0.0320000
K2-24 b,1,Published Confirmed,20.88977000,0.00034000,-0.00035000,0,,,,,5.400,0.200,-0.200,0,0.482,0.018,-0.018,0,19.00000,2.20000,-2.10000,0,0.05978,0.00692,-0.00661,0,Mass,0.64000,0.12000,-0.10000,0,0.060000,0.010000,-0.010000,0,,,,,,,,,,,,,,,,,5625.00,60.00,-60.00,0,1.16,0.04,-0.04,0,1.07,0.06,-0.06,0,0.340,0.040,-0.040,0,,,,,4.29,0.05,-0.05,0,,,,,,,,,170.5620000,1.3600000,-1.3380000,9.6350000,0.0240000,-0.0240000
K2-24 c,1,Published Confirmed,42.33910000,0.00120000,-0.00120000,0,,,,,7.500,0.300,-0.300,0,0.669,0.027,-0.027,0,15.40000,1.90000,-1.80000,0,0.04845,0.00598,-0.00566,0,Mass,0.20000,0.04000,-0.03000,0,0.070000,,,1,,,,,,,,,,,,,,,,,5625.00,60.00,-60.00,0,1.16,0.04,-0.04,0,1.07,0.06,-0.06,0,0.340,0.040,-0.040,0,,,,,4.29,0.05,-0.05,0,,,,,,,,,170.5620000,1.3600000,-1.3380000,9.6350000,0.0240000,-0.0240000
K2-25 b,1,Published Confirmed,3.48456408,0.00000060,-0.00000050,0,0.028700,0.001200,-0.001200,0,3.440,0.120,-0.120,0,0.306,0.011,-0.011,0,24.50000,5.70000,-5.20000,0,0.07709,0.01793,-0.01636,0,Mass,,,,,0.428000,0.050000,-0.049000,0,9.91,0.95,-0.86,0,494,11,-11,0,87.160,0.180,-0.210,0,0.6280,0.0320,-0.0370,0,3207.00,58.00,-58.00,0,0.29,0.01,-0.01,0,0.26,0.01,-0.01,0,0.150,0.030,-0.030,0,-2.088,0.015,-0.016,0,4.94,0.03,-0.03,0,0.730,0.050,-0.052,0,1.88,0.01,-0.01,0,44.9565000,0.1664000,-0.1653000,11.3030000,0.0210000,-0.0210000
K2-260 b,1,Published Confirmed,2.62666570,0.00000180,-0.00000180,0,0.040400,0.001300,-0.001600,0,17.396,0.538,-0.639,0,1.552,0.048,-0.057,0,451.31860,98.52730,-101.70560,0,1.42000,0.31000,-0.32000,0,Mass,0.50000,0.12000,-0.12000,0,0.000000,,,0,,,,,1957,78,-77,0,88.670,0.890,-1.000,0,0.1220,0.0900,-0.0820,0,6367.00,250.00,-250.00,0,1.69,0.03,-0.03,0,1.39,0.05,-0.06,0,-0.140,0.150,-0.150,0,,,,,4.15,,,0,1.900,0.300,-0.300,0,,,,,663.8340000,19.3950000,-18.3420000,11.4000000,0.0230000,-0.0230000
K2-261 b,1,Published Confirmed,11.63347800,0.00001700,-0.00001700,0,0.103400,0.001500,-0.001600,0,9.528,0.392,-0.381,0,0.850,0.035,-0.034,0,59.75174,7.94571,-7.94571,0,0.18800,0.02500,-0.02500,0,Mass,0.38000,0.07100,-0.06300,0,0.286000,0.064000,-0.069000,0,180.00,15.00,-10.00,0,1046,21,-22,0,88.070,1.100,-0.650,0,0.3500,0.1500,-0.2100,0,5445.00,77.00,-76.00,0,1.64,0.06,-0.06,0,1.09,0.05,-0.05,0,0.360,0.059,-0.059,0,0.328,0.039,-0.041,0,4.04,0.03,-0.03,0,9.300,2.000,-1.600,0,,,,,213.2830000,1.9750000,-1.9410000,9.3370000,0.0300000,-0.0300000
K2-263 b,1,Published Confirmed,50.81894700,0.00009400,-0.00009400,0,0.257300,0.003000,-0.003000,0,2.410,0.120,-0.120,0,0.215,0.011,-0.011,0,14.90000,2.10000,-2.10000,0,0.04688,0.00661,-0.00661,0,Mass,5.80000,1.30000,-1.10000,0,0.150000,,,1,8.17,0.52,-0.52,0,470,7,-7,0,89.240,0.050,-0.070,0,,,,,5368.00,44.00,-44.00,0,0.85,0.02,-0.02,0,0.88,0.03,-0.03,0,-0.080,0.050,-0.050,0,,,,,,,,,7.000,4.000,-4.000,0,,,,,162.4810000,1.3800000,-1.3570000,10.2160000,0.0200000,-0.0200000
K2-265 b,1,Published Confirmed,2.36917200,0.00008900,-0.00008900,0,0.033760,0.000210,-0.000210,0,1.710,0.110,-0.110,0,0.153,0.010,-0.010,0,6.54000,0.84000,-0.84000,0,0.02058,0.00264,-0.00264,0,Mass,7.10000,1.80000,-1.80000,0,0.084000,0.079000,-0.079000,0,,,,,,,,,87.700,1.600,-1.600,0,0.3000,0.2000,-0.2000,0,5477.00,27.00,-27.00,0,0.98,0.05,-0.05,0,0.92,0.02,-0.02,0,0.078,0.020,-0.020,0,,,,,4.42,0.05,-0.05,0,9.700,3.000,-3.000,0,,,,,138.6710000,0.9850000,-0.9700000,9.7260000,0.0260000,-0.0260000
K2-266 d,1,Published Confirmed,14.69700000,0.00034000,-0.00035000,0,0.103500,0.001600,-0.001700,0,2.930,0.140,-0.120,0,0.261,0.012,-0.011,0,8.90000,5.70000,-3.80000,0,0.02800,0.01793,-0.01196,0,Mass,2.03000,0.64000,-0.43000,0,0.047000,0.043000,-0.032000,0,13.95,0.68,-0.63,0,538,6,-6,0,89.460,0.320,-0.250,0,0.2900,0.1200,-0.1700,0,4285.00,49.00,-57.00,0,0.70,0.02,-0.02,0,0.69,0.03,-0.03,0,-0.120,0.400,-0.420,0,-0.823,0.016,-0.017,0,4.58,0.03,-0.04,0,,,,,,,,,77.5586000,0.3581000,-0.3549000,9.6110000,0.0270000,-0.0270000
K2-266 e,1,Published Confirmed,19.48200000,0.00120000,-0.00120000,0,0.124900,0.001900,-0.002000,0,2.730,0.140,-0.110,0,0.244,0.012,-0.010,0,14.30000,6.40000,-5.00000,0,0.04499,0.02014,-0.01573,0,Mass,2.21000,0.70000,-0.47000,0,0.043000,0.036000,-0.030000,0,9.58,0.47,-0.44,0,490,6,-6,0,89.450,0.250,-0.180,0,0.3600,0.1000,-0.1600,0,4285.00,49.00,-57.00,0,0.70,0.02,-0.02,0,0.69,0.03,-0.03,0,-0.120,0.400,-0.420,0,-0.823,0.016,-0.017,0,4.58,0.03,-0.04,0,,,,,,,,,77.5586000,0.3581000,-0.3549000,9.6110000,0.0270000,-0.0270000
K2-27 b,1,Published Confirmed,6.77131500,0.00008500,-0.00008500,0,0.067020,0.000710,-0.000710,0,4.480,0.230,-0.230,0,0.400,0.021,-0.021,0,30.90000,4.60000,-4.60000,0,0.09722,0.01447,-0.01447,0,Mass,1.87000,0.41000,-0.41000,0,0.251000,0.088000,-0.088000,0,116.00,16.00,-12.00,0,902,28,-28,0,,,,,,,,,5248.00,60.00,-60.00,0,0.89,0.04,-0.04,0,0.87,0.03,-0.02,0,0.130,0.040,-0.040,0,,,,,4.48,0.05,-0.05,0,10.300,3.300,-5.200,0,,,,,249.6450000,2.4890000,-2.4410000,11.1570000,0.0240000,-0.0240000
K2-280 b,1,Published Confirmed,19.89526000,0.00028000,-0.00028000,0,0.146100,0.009900,-0.009700,0,7.500,0.440,-0.440,0,0.669,0.039,-0.039,0,37.10000,5.60000,-5.60000,0,0.11673,0.01762,-0.01762,0,Mass,0.48000,0.13000,-0.10000,0,0.350000,0.050000,-0.040000,0,,,,,787,17,-17,0,89.530,0.300,-0.260,0,0.2700,0.1600,-0.1700,0,5500.00,100.00,-100.00,0,1.28,0.07,-0.07,0,1.03,0.03,-0.03,0,0.330,0.080,-0.080,0,,,,,4.21,0.05,-0.05,0,8.960,1.700,-1.700,0,,,,,391.5370000,7.4940000,-7.2230000,11.1410000,0.0210000,-0.0210000
K2-285 b,1,Published Confirmed,3.47174500,0.00004400,-0.00004600,0,0.038170,0.000950,-0.000920,0,2.590,0.060,-0.060,0,0.231,0.005,-0.005,0,9.68000,1.21000,-1.37000,0,0.03046,0.00381,-0.00431,0,Mass,3.07000,0.45000,-0.45000,0,0.000000,,,0,234.31,19.58,-18.28,0,1089,22,-22,0,86.846,0.041,-0.041,0,0.5700,0.0800,-0.1500,0,4975.00,95.00,-95.00,0,0.79,0.02,-0.02,0,0.83,0.02,-0.02,0,0.000,0.050,-0.050,0,,,,,4.40,0.10,-0.10,0,,,,,,,,,154.9610000,1.1610000,-1.1440000,10.4770000,0.0220000,-0.0220000
K2-285 c,1,Published Confirmed,7.13804800,0.00007200,-0.00006300,0,0.082400,0.001800,-0.001800,0,3.530,0.080,-0.080,0,0.315,0.007,-0.007,0,15.68000,2.28000,-2.13000,0,0.04933,0.00717,-0.00670,0,Mass,1.95000,0.32000,-0.28000,0,0.000000,,,0,50.35,4.05,-3.83,0,741,14,-14,0,89.861,0.001,-0.001,0,0.0500,0.0400,-0.0400,0,4975.00,95.00,-95.00,0,0.79,0.02,-0.02,0,0.83,0.02,-0.02,0,0.000,0.050,-0.050,0,,,,,4.40,0.10,-0.10,0,,,,,,,,,154.9610000,1.1610000,-1.1440000,10.4770000,0.0220000,-0.0220000
K2-285 d,1,Published Confirmed,10.45582000,0.00025000,-0.00023000,0,0.117800,0.002900,-0.002900,0,2.480,0.060,-0.060,0,0.221,0.005,-0.005,0,6.50000,,,1,0.02045,,,1,Mass,,,,,0.000000,,,0,24.61,2.07,-1.93,0,620,13,-12,0,89.643,0.005,-0.005,0,0.2000,0.0400,-0.0500,0,4975.00,95.00,-95.00,0,0.79,0.02,-0.02,0,0.83,0.02,-0.02,0,0.000,0.050,-0.050,0,,,,,4.40,0.10,-0.10,0,,,,,,,,,154.9610000,1.1610000,-1.1440000,10.4770000,0.0220000,-0.0220000
